user,location,text
CiudadLibroz,"Tunja, Colombia",Increíble las dimensiones del desastre del Jamming Festival
daviddoncel,Bogotá,Y Matamba se había fugado para ir al Jamming
joseale30251145,"Bogotá, DC, Colombia","@fdbedout Fuga de matamba=petro 
Fraude en votación =petro 
Vega inepto=petro 
Molano inepto=petro 
Jamming =petro… https://t.co/pBZUgXEt4W"
linamhg,"medellin, colombia",Que la maldición del Jamming empezó desde que anunciaron a Silvestre Dangond 🤣
Mispaunts,Ibague,Podemos depurar contactos en este momento. Una persona que se alegre de lo que está pasando con el jamming es una p… https://t.co/0z7kxHWDJx
PodwayLaAgencia,"Bogotá, D.C., Colombia",🎙️💣Bonus Track. !Que cagada lo del #Jamming ! @jucorreal y @Luisca_Guerrero  en un episodio Bonus track.  Dale play… https://t.co/AjUISZr7hD
labuenarey,,"Para reclamaciones y devolución de dinero de boletas del Jamming, comunicarse al correo Llorindel@gmail.com :'v"
Dikaro77,Bogotá,"No lo niego, qué hijueputa tusa tengo por el Jamming. 😔"
petitedescansa,,@whoisliana_ xq ud es como el jamming juliana
fgd95_,,Qué carajos es un Jamming?
ma_camiladiaz,"Bogotá, D.C., Colombia",Piscilago invita al quinto amigo en Ibagué con las boletas del Jamming… https://t.co/7m0BaEKC8T
elyoart,"Medellín, Colombia","Una app donde puedes ver los emprendimientos afectados por la cancelación del jamming, y cómo les puedes ayudar… https://t.co/8N70jp2Y8V"
LinaSolerAlvar2,,"@sviecomgmnt Debieron planificar mejor el evento, estas no son horas de tomar decisiones, ni de llamar artistas ni… https://t.co/YHspYEGwD7"
carlos_andres_7,Colombia,"Hacerme ilusiones y quedar así 🤡

Jamming 🤝 Mi crush"
eydermm,,"Ya entendí, lo que pasó con el Jamming fue que lo adelantaron una semana. Fue solo un día, pero en todo el país. 
#rumbademocrática"
AlexaOroz,"Bogotá, D.C., Colombia","Mi posición personal del Jamming.
1. Las boletas las compré el 23/02/2020 con la esperanza de ese concierto en marz… https://t.co/MLny96tEYa"
OscarCastroN,"Bogotá, D.C., Colombia","¿Jamming 2023🤡? Sean serios.

Esta era la hora de estar haciendo efectivas las pólizas por el incumplimiento de los… https://t.co/Gthxz8Q1HL"
vel_ez,,"Me parece una putada, sobrevivir al importaculismo del gobierno con los pequeños empresarios durante la pandemia, p… https://t.co/04C6ujNcZ4"
BackDoorMan85,Bogotá - Colombia,"@SergioRTurizo @costenoliberta Sergio, el petrismo en el gobierno es un Jamming a nivel nacional y durante 4 años,… https://t.co/x4q1EMaKNY"
henryrage,"Bogotá, D.C., Colombia","Esto es ahora en Casa Babylon en Bogotá, resultado de la cancelación de Jamming Festival 😱😱😱😱😱😱 https://t.co/PUBhtQi8up"
wilman_86,Colombia,Estoy supremamente feliz porque a mi si me respondieron por el Jamming 🙏🙏🙏 https://t.co/HlbNUAPzBS
JINETE160,,"Hay que luchar por salvar a Colombia!
Por cancelar el Pacto Histórico o Pacto De Corruptos encabezado por Petro y q… https://t.co/8ghrD5oHaG"
batmman17,"Manizales, Colombia",@PaoHerreraC Sobre todo los que llegaron al jamming y se dieron cuenta que les democratizaron el evento.....jajajajajajajaja...
JPAldana182,,Y no hubo jamming 😢☹ https://t.co/Kfsv2HmY4D
NoSabemosNadaDe,"Bogotá, D.C., Colombia",Tantos eventos de bandas nacionales este fin de semana y el man elige el de artistas internacionales para sugerirlo… https://t.co/Fdq97NQKGj
cnra_22,"Bogotá, D.C., Colombia",Menos mal mi tusa por el Jamming paso desde el momento en que mi ex me regaló las boletas y así mismo se las llevo cuando acabo todo.😅
Jorgesanz1986,Polombia,"No se que es el tal Jamming y me importa un culo.

Fin del comunicado."
Isabel_Fajardo3,La patria grande,"Una amiga se vino desde Nueva York al Jamming, desde NUEVA YORK. https://t.co/4Poq9OqLaV"
CABLENOTICIAS,Bogotá,"#Nación | Se complica la situación en Casa Babylon, personas saquean el local tras cancelación del Jamming https://t.co/36Zhqc8f9n"
AnytaAgudelo,En un cráter en la luna🌙,"Vengo a hablar del Jamming:
Yo me moría por ir, es más, hasta el último momento esperé que se me diera el milagrito… https://t.co/KwkLh8tN08"
CAlejandroVilla,En algún lugar de un gran país,"Panas, qué bonita campaña la que se montó para apoyar a los empresarios y emprendedores de Ibagué, ante la cancelac… https://t.co/la36uanefw"
gordoycejon,,@Alexmag93 Pase VIP tres días para el Jamming. Más barato que en taquilla
Annacartoonist,,"Micro hilo 🧵 

Miren a mi no me sorprende lo del Jamming… 

En Barranquilla pasaron dos cosas:

1. Un colectivo de… https://t.co/eX5wi7J2uS"
andresmenag,"Bogotá, D.C., Colombia",El único que debe estar amando profundamente a los organizadores del Jamming es el registrador.
Karen427G,Bogota D.C; Colombia,"Me emputa un poco que la gente diga,""ay eso se veía venir,que ingenuos al comprar esas boletas del jamming"".Más all… https://t.co/TxsGhAEiiz"
Santana_Stef,"Bogotá, Colombia.","@Portafolioco No tiene sentido que lo aplacen, ya nadie quiere volver a nada organizado por ellos. La realidad es q… https://t.co/yMWJAMlOwa"
luzzavo,Pereira Colombia,En Metallicolombia ponemos nuestras redes a disposición para los emprendedores de Ibagué #Jamming https://t.co/g1Cj3iWalw
as_0844,"Bogotá, D.C., Colombia",Bueno y ya que están con eso del jamming… ¿litis consorcio o miedo?
TetiEscasa,Bogotá,Yo sinceramente estoy es agradecida de estar en una situación económica en la que me valga verga el dinero que perdí con el Jamming.
camiloescobra,,No entiendo porque querían ir al Jamming si podían aprovechar el puente para leerse un libro xd
maylonguasca,,Uyyyy no me aplicaron la del jamming jajajaja que gonorrea ya estaba listo pa salir:((..
jlv2830,"Bogotá, D.C., Colombia",@Marygarciamusic De que se trataba el evento de  jamming
camiloaponte__,,Mor así de iluso que tenía las boletas del jamming
carolmendezpolo,,@Juliantel Los últimos 3 Jamming fueron en el hotel de Bolívar y les fue muy bien. Esta versión decidieron hacerla en Playa Hawái en Ibagué
JulianJaraUribe,"Valle del Cauca, Colombia",Que chimba lo que está pasando en Ibagué con las empresas y establecimientos que apoyarán a comerciantes para que v… https://t.co/TOzj322d2g
WRadioColombia,Colombia,#Video José es mexicano y llegó con su grupo de amigos y con 40 personas más a Colombia para el Jamming Festival →… https://t.co/ECYJ6d2Lek
ChVF61189747,,Los jamming deberían ser eternos.
ginger_fake_,"Mosquera, Colombia","Nuestros padres caían en las pirámides del DMG, ahora a nosotros los jóvenes nos corresponde caer en el fraude del Jamming"
miogonz1,Colombia,"Mexicana gastó “$ 30 millones”, llegó al Jamming y quedó sola en la puerta reclamando https://t.co/nhY0sRU8Mw vía @Pulzo"
ndreVasquez,"Bogotá, DC, Colombia",Así veremos al tal @MiguelPoloP cuando autoricen las curules para los afectados por el Jamming. https://t.co/nuah5XDIm2
tubarconews,Colombia,Aunque muchos le han metido el humor infaltable de esa #Colombia que se en medio del dolor sabe burlarse de su mism… https://t.co/nQZ8q8jeo2
cavalencia_3,,"Que guayabo tan perro el del Jamming no me llegó a interesar comprar las boletas, pero lo que causa es una desconfi… https://t.co/kgA8L9vEgy"
Soy_Amazona,"Pereira, Colombia","Esta haciendo como frío, prendan al organizador del Jamming"
whoisliana_,222,"mi papá contando lo del jamming: 
“vino gente hasta de un solo ojo y no hubo ni chimba”"
Orlando14285774,,Pobrecitos los colombianos del pueblo... están requetejodidos. Les hacen fraude en las elecciones para congreso y a… https://t.co/BCerU5t8bl
sviecomgmnt,"Medellín, Colombia","No le dieron ni medio día a los productores del jamming para pensar cómo devolver el dinero y ya les quemaron todo, que triste."
andriu0818,"Bogotá, D.C., Colombia",a un turista lo muerde un tiburón en san andres y los otros dizque bravos porque les toco ir a piscilago ya que  ca… https://t.co/TaENxk0iOc
lesdaihana,"Bogotá, D.C., Colombia","El jamming  fue un fraude increíble,  perfectamente  montado"
Fabian_dice_,Colombia,"Yo si conozco un combo que es el propio Jamming, mucho bla bla bla pero no salen con nada."
jalphonse_,"Bucaramanga, Colombia",la verdad con el Jamming es que ya era sospechoso desde que decidieron hacer un festival de esa magnitud en el Tolima
nicolaspinedamj,"Quindio, Colombia","Ahora vi una frase ike ""No nos jamming, nosotros los llamamos"" JAJAJJAJAJAJAJAJAJAJAJAJAJAJAJAJA"
momento24co,Bogotá - Colombia,#Videos | Noche de disturbios en Casa Babylon tras cancelación del Jamming https://t.co/IDr4nk0ZP4
WRadioColombia,Colombia,"#Contrarreloj “Seguimos atentos de nuestros visitantes para guiarlos en la ciudad”: Juan Carlos Núñez, secretario d… https://t.co/S91HPRHBzA"
MeloNatty,,Ahora sí que creo que el jamming nunca trajo nada bueno.
JuanFelipeVan16,,Pensar que en diciembre tenía unos ahorros y estaba pensando si comprar un Xbox o boletas para el jamming. Ahora es… https://t.co/3i4iWQKrVz
Andreschidalgo,,"En este momento mi indignación ya no es tanto por quedarme sin ver a los artistas que tanto esperaba, sino por el m… https://t.co/RODREOUSPa"
almabendita_,San Peleste,"Trabajé tres meses en la cocina, le pedí al cartel un préstamo para comprar pergamonato y ácido clorhidrico. Ahora… https://t.co/lspKujq2b2"
Javier_Ardila,"Bogotá, D.C., Colombia","Lo bueno de ser pobre es que no caí en la trampa de comprar boletas para el jamming #jamming ,😂😂😂"
cacacac22096956,,Jamming tengo chisme fresco...
LILIANA_MOR,,"@DrNickolaz ¿Qué tienen en común hoy, el centro demoníaco y los asistentes al Jamming Festival? https://t.co/qsNgxvZ6vn"
RevistaSemana,Colombia,"¿Quién es Alejandro Casallas, creador de Jamming Festival? https://t.co/NDglGzB72O"
Juanespain,CaliWood -Colombia-Suramerica,"Mucha inseguridad en 
Colombia.

Se roban unas elecciones,
se roban la plata del Jamming, 
y usted se robó mi corazón ♥️"
SantiagoOchoaPi,,Todo este tema del Jamming sugiere algo bien interesante en política y es que en condiciones determinadas son emoci… https://t.co/fLZeDF88xJ
camiloguzman63,,@DanielSamperO Se las cambio por las boletas de Jamming
andresorozcop,colombia,@DanielSamperO Voletas Jamming y tarjetones de frauding.
SergioRTurizo,"Bogotá, D.C., Colombia","Tomen su Jamming Festival…. On fire! 🔥Que respondan los estafadores, ladrones! Devuélvanle la plata a la gente. Que… https://t.co/8Jzu7duZ8f"
CarlosMarioCif5,"Bogotá, DC, Colombia","@unatalvaaal Ya se llama ""A yo me Jamming"""
anderson_mesa09,"Zipaquirá, Colombia","Que manada de hp's los organizadores del jamming , pensaron en los pequeños emprendedores que depositaron sus sueños en el evento"
coral_albornoz,,"@gabodelascasas Más importante el Jamming festival que el fraude electoral,hipocresía de los medios de comunicación."
Alexand34471777,"Bogotá, D.C., Colombia","El Jamming         Mis exs
                      🤝
       Irse debiendo plata"
NoticiasRPTV,"Bogotá, D.C., Colombia","#18marzo #jamming l 🔴

#AEstaHora esta es la situación que se vive en Casababylon, cra 7 con cll 49. Continúan las… https://t.co/gFLmcnXYfd"
mmmmYa_,Colombia,Tocó comer brownie canabico por solidaridad con los afectados por el Jamming.
testigodevista,"Bogotá, D.C., Colombia",Dos años esperando ese Jamming. El concierto más esperado de la década.
Sergito1317,,"Ya que no hay Jamming, deberían hacer una Baretatón🌱 para aprovecharla 😌✨."
Inolvidable29,"Ibagué, Colombia",El señor Alejandro Casallas organizador del #Jamming rindió interrogatorio ante la Fiscalía General.
Joral1980,Bogotá DC,Debemos aprender del Jamming.... Cuando la cartelera muestra tanto artista y el plan es tremendamente espectacular… https://t.co/TXpoPTxvdD
RevistaDinero,Colombia,"Registraduría, ¿más pendiente del Jamming que de respuestas electorales? https://t.co/pKxdXsgdSx"
Portafolioco,Colombia,"#Jamming

Le contamos quién es la persona que está detrás del Festival y en quien recaen todas las culpas y miradas… https://t.co/UZymYT76fa"
BluRadioCo,"Bogotá, D.C., Colombia",#Video Queman mobiliario de Casa Babylon tras aplazamiento del Jamming Festival #VocesySonidos https://t.co/UXNHoj9Mbl
EstebanSerrano6,Where eagles dare,@becerra291995 @Nikillo16 Yo iba al Jamming y estaba conectado
Q_Darkness____,ⓘThis user is only ot3.,"Mi primer concierto fue en casa Babylon conoci a Los Fellas, que triste que por el evento ese del Jamming termine en decadencia. :("
pulzo,Colombia,[Video] “Compré un estand del Jamming; $ 50 millones; 3 años ahorrando”: comerciante desesperada… https://t.co/G1SNQmRiUG
elespectador,"Bogotá, Colombia",El plan para apoyar a comerciantes afectados por cancelación del Jamming. https://t.co/1Z812PsvU1 https://t.co/Fek8KtvAlp
tropidark,"Bogotá, D.C., Colombia","Lo malo: no voy a parchar con mi crush en el Jamming.

Lo bueno (?) Voy a tener una ""cita romántica"" con el que me… https://t.co/isxGNXzbly"
julioRugal,Cali,¿Alguien quiere pensar en los jíbaros del Jamming? Les va tocar fumarse el producto. Dolor.
PaolaSierra94,Bogota,Estuve a nada de comprar boletas para el jamming gracias a Dios no lo hice...
_soffiaaa,Colombia,Al menos yo perdí 20 de la boleta del comeback y no 650 del jamming jajsjjs
Evelyn_vrg,,@linasandoval Y al que claramente tampoco le van a pagar. Porque se ve que los organizadores del #Jamming no tienen… https://t.co/QOIQazZbFM
johnx_777,"Brooklyn, NY",Ahora si se prendió El Jamming https://t.co/KBxshVcQ9b
GregInf,"Barranquilla, Colombia ",Me están diciendo que los que organizaron el Jamming fueron los mismos que los del bus de santoto?
ferarizaromero,Bogotá - Colombia,@DanielSamperO Me quedan boletas para el Jamming....
unaalejandr,,Dejen aquí lo que necesitan vender debido a la cancelación del jamming gasta el dinerillo aquí🎶🎶🎶🎶 https://t.co/iOq7EAL79G
andres_parcer0,,"Viendo “El estafador de Tinder: 
-¿Pero como van a caer en eso?…

Esos mismos:
-¿Osea que ya no hay #Jamming ?"
adrianlozanod,Colombia,"Esta es la otra cara del Jamming, las de los emprendedores. 
#jamming #JammingFestival2022 https://t.co/RginbtQZv8"
vivimarinval,Medellin,El drama por la estafa del #Jamming no puede dejarse para las secciones de farándula. Es una tragedia social que im… https://t.co/sXsOHzENqc
mikebuelvas8,"Madrid, Colombia",Por organizadores como los del Jamming es que las bandas y artistas de peso no miran hacia nuestro país en sus gira… https://t.co/vUnh6NUbsp
danimateus30,Bogotá D.C,Tenía muchas ganas de Jamming 💔
Merosincero,,Se están metiendo los del Jamming a los conjuntos
lakreicyisaxd,,y lo peor es q ya estaban promocionando el jamming 2023
lkrz94____,"Bogotá, D.C., Colombia","Soy como el Jamming, nunca salgo con nada."
hola_soychacks,,"Si le hubiera invertido a irme producida al jamming, estaría el triple de histérica y les juro que estaría incendiando casa babylon"
cheesyaspizza,,Cambio monitas de One Direction por boleta del Jamming. Interesados DM. https://t.co/SalnXWik65
estrellaenpolvo,,se prendió el Jamming ahora sí https://t.co/djwnk9KqBf
LinaReyes_,,"No le encuentro el chiste, los que se ríen por lo del #Jamming ¿q o q?
porque queeee puteria ahorrar e ilusionarse… https://t.co/Fqmu1mfGIh"
Anthony_R13,ocaña Colombia ,Que pesar con los emprendedores que invirtieron tanto en el Jamming y fue cancelado
AquilesTrino,Bogotá,"El Jamming            Las mujeres

       ""Oye me vas a odiar jeje""
                          🤝"
JuanaLaRola,,"El Jamming                              Yo 

                              🤝
                  Cancelar planes… https://t.co/Qsxkox8WZ2"
HaroldAndreeees,Bogota-Colombia,mor va a tocar decirle Jamming pq nunca sale con nada
salchichonamil,En tu teléfono ,"Muy quedada yo, si no es por twitter no sabría lo de ese festival jamming.
😬😯"
Joral1980,Bogotá DC,@carlosd_arias Como el papel era como el de las biblias... habría sido el mayor Best Seller... Malditos los de jamm… https://t.co/JrkSxNzb79
Buternot,,Aún no me puedo creer el nivel de descaro de los del Jamming que empezaron a promocionar el festival de 2023 sabien… https://t.co/j9NodGnPxA
RoloAlzate,,"Comentario impopular:

Que no se haya hecho el Jamming es lo menos grave que pudo pasar."
FedeAvendano10,,Que tan desocupado tiene que estar uno pa ser de Mexico o Ecuador y venir al Jamming? 😥
ElPhilDelTio,"Medellín, Colombia",Alguien quiere pensar en los que iban a vender bareta en el jamming 😭😭
ciudadanorolo,Bogotá,"Los que no pudimos ir al Jamming, les tengo el plan. Farra en Casa Babylon HOY. 🤣😭 https://t.co/4A6HIEKwbg"
mssfahrenheit_,"Bogotá, Colombia",@JohaFuentes Se prendió el jamming
cesarmanjo,Bogotá,"@DanielSamperO Pal’ Jamming Fest o miedo ?

Danny léelo con acento ñero. Por fa. 
Jajajajja"
caracolguaviare,San José del Guaviare ,🔴#ATENCION || Afectados por la cancelación del Jamming Festival ingresan a las Instalaciones de Casa Babylon en Bog… https://t.co/g3rjYVCvn5
fagoez,"Vancouver, British Columbia","Cállense la jeta con el Jamming. Que mamera, en serio. Temas tan ridiculous en medio de tanta coyuntura social."
David_rPo,,Se prendió el jamming https://t.co/bvNdQEqhDP
GuaviareEstereo,"Calamar, Guaviare, Colombia.",🔴#ATENCION || Afectados por la cancelación del Jamming Festival ingresan a las Instalaciones de Casa Babylon en Bog… https://t.co/veBfngGlgS
carlose98617785,Bucaramanga.,La señal de internet móvil de Claro está tan caída como el festival jamming.
auravinotinto,,"Compro boleta para el jamming el lunes, ya tengo la del sábado y domingo, me falta esa nada más."
FranciscoArzt,"Bogotá, D.C., Colombia",La reflexión más importante que nos dejaron las protestas por lo del jamming frente a casa Babylon es que no hubo n… https://t.co/LyUQqrxKqY
UNRickSanchez,"Bogotá, D.C., Colombia","-¿Y como sabias que lo del Jamming iba a terminar en disturbios?
-Cuando has participado en tantos, ya lo sabes... https://t.co/yVhL1H0kJL"
HdezMiguel24,,"óyeme lo del jamming es la crónica de una muerte anunciada, todos sabíamos que esto pasaría pero aun así esperábamo… https://t.co/S1PAk33vyq"
yidarsz,,lo más gracioso de la cancelación del jamming es que ya habían anunciado la versión del 2023 JAJKDKS
juandimm99,"Manizales, Colombia","Me podrán quitar el jamming, pero no la satisfacción de ver a @Alejandr099_07"
SergioRTurizo,"Bogotá, D.C., Colombia",@costenoliberta @BackDoorMan85 Qué tiene que ver el jamming con el paro del año pasado? 🤨
jmaquino,"Cali, Colombia",Me parece muy bonito lo que están haciendo varias empresas de Ibagué con los emprendedores afectados por el Jamming.
LaDrHouse,"Bogotá, D.C., Colombia",En Jamming se van a perder lechonas como para elegir 10 senadores. Pobre Ibagué.
arrobadanidel,República Col ,"Dizque ""no nos jamming, nosotros te llamamos"" jsjajajajaajaj"
Juliantel,Frankfurt ,"Entonces Gustavo Bolívar tiene que ver con el Jamming?
Si no por qué su hotel está en los carteles? https://t.co/Uw36h1u2Wx"
asd_jy,"London, England",Tiene más credibilidad Armando Benedetti que los organizadores del Jamming.
KsaBabylon,"Bogotá, D.C., Colombia",@cesarvargas8530 El Jamming es privado.
Evelyn_vrg,,"Con esto, no se vuelve a recuperar nunca el Jamming. Que triste ver tanta gente estafada. Que triste ver qué se apr… https://t.co/nmLhlOC8Hq"
JosephA_florez,,Y yo que no compre las boletas de fms por comprar las del jamming 🤦🏼‍♂️
Joorzame,Bogotá,El otro año cuando la inflación haga que todo suba dejarán de culpar al paro y comenzarán a culpar a la cancelación del jamming
lavidaenoffside,La Cancha,Hoy me cancelaron el Jamming pero voy a ver a Morat. Es un día medio perdido y medio ganado.
kdycruzz,"Ibagué, Colombia","🚨A los empresarios y emprendimientos, que se vieron afectados por la cancelación del Jamming.
Les brindamos nuestra… https://t.co/qP64oXPqil"
JulianJR_8,"Medellín, Colombia","La gente que maneja el Jamming o lo que queda de él tiene que ir presa si se comprueba todo lo que han denunciado,… https://t.co/U1DOJOchom"
LuisB_TH,Bogotá ,"Bueno, no hubo Jamming pero si aventura! Bye! ☺️⚡🤘"
_andreaflorez,inst-snap: andreaflorezs,"de verdad que no quiero seguir leyendo nada del jamming, qué vaina tan triste:("
DoraMontero,"Bogotá, Colombia","Veo cosas y cosas de la cancelación del Jamming, de las pérdidas de los micro empresarios, de los artistas y de los… https://t.co/583pMov6Bk"
maoavellaneda5,,"Iré a mi #jamming personal. Todo el fin de semana escogiendo la música necesaria, mezclando géneros y recorriendo m… https://t.co/DnSiyFj0Y6"
elempleocom,"Bogotá, Colombia","¿Y qué pasa con las boletas? Una de las noticias del día fue el aplazamiento del @FestivalJamming. Pues bien, en es… https://t.co/MzUOLIAGsZ"
alejitadiaz98,colombia,EMPRENDEDORES #jammingfestival #JammingFestival2022 #Jamming #IbagueNosNecesita #Ibague https://t.co/DRdDE7aSyY
llfonsecab,In the moment,Pensar que pude haber ido los 3 días del FEP en vez de ir al jamming 😭🤡
mels4life1,,Lo del jamming me recordó a esto https://t.co/uKI7BR07iz
WRadioColombia,Colombia,"#Video Isabel, una ciudadana chilena que llegó a Colombia hace dos días, pide que le devuelvan su plata que invirti… https://t.co/OibKiEVjO3"
alejitadiaz98,colombia,EMPRENDEDORES #jammingfestival #JammingFestival2022 #Jamming #IbagueNosNecesita #Ibague https://t.co/dQvHoU7qr4
DavidLuna222,"Bogotá, Colombia","A mi me dicen el Jamming, por que cancelo todo a última hora"
jhogore,"Bogotá, D.C., Colombia","Que triste para Colombia ahora ser la locación para el Fyre Festival, digo Jamming Festival"
johnfcortes,BOGOTA D.C.,Estoy más encartado que emprendedor en el jamming festival https://t.co/CiJ8rErqQp
jorgenichoy,,"Tendrá alguna relación el Jamming, la Fuga de alias Matamba y los 500mil votos  robados?
.
""Matamba el narcotrafica… https://t.co/DLXI05LxcP"
Mispaunts,Ibague,Este aguacero en Ibague está apenas para acostarnos a llorar en posición fetal por el jamming.
marcoa_moreno,,@sebastian_by97 La plata del Jamming la usaron en las elecciones del domingo pasado
becerra291995,Colombia,@Nikillo16 Fijo iban para el Jamming 🙃
Enfoque_Tolima,"Tolima, Colombia","#Jamming2022
😡🔎|Organizadores del Jamming incumplieron citaciones de la Superintendencia de Industria y Comercio… https://t.co/pTtDN7xqV9"
Sebaspas7,"Cali, Colombia",Se dejaron meter los dedos a la boca con un festival musical de 3 días en esa horrible ciudad llamada IBAGUÉ 🤦‍♂️😂… https://t.co/9W89LA8Pcf
slow_dive1,"Antheny, France",La pregunta es en qué país se encontrarán ahora mismo Los organizaciones del Jamming.
JFernandoGRE,Polombia/Extremistan,Cosas como la cancelación del Jamming reflejan la importancia de un sistema legal que castigue los incumplimientos… https://t.co/G8fHOzVbom
jherson_adrian,Colombia,Me iban a regalar la boleta del Jamming. Esa debió ser una señal clara de que no se iba a dar el evento. Mi suerte no da para tanto.
Letrinas,"San Luis de Cubarral, Colombia",Amor que pena. No había podido prender el celular porque se me acabó apenas empezó el jamming y como ha llovido y l… https://t.co/cVW9ev7nJ6
jcavila71,"Palmira, Colombia","Este lugar tiene de todo:
Cancelan el jamming
Se vuela Matamba
Aparece Matamba
Se vuelve a volar
Le aparecen 500 mi… https://t.co/u4AfucLNQu"
JugadorT01,,El show de las estrellas // El Jamming https://t.co/Lg3PrBRAcu
DotorMataLawyer,"Bogotá D. C., Colombia","Para traer una cantidad de artistas, como los que supuestamente iban a traer esos del Jamming, sin un patrocinador… https://t.co/ut8o5coH1t"
lauraromeroq,"Bogotá, D.C., Colombia","Ellos también quedaron embalados con el jamming y venden los mejores pasabocas vegetarianos del mundooo. Escriban,… https://t.co/5qhXfFoxQt"
anamilegut,,Cancelado el Jamming Festival… ¿Y los  emprendedores? ¿Quién les responde?
Ozkardesing,"bogota, colombia","Entonces como es la vuelta con el Estéreo picnic, ¿va ser otro Jamming o que?"
VelezAndres1003,,Esa platica se perdió con Jamming
ArcilaVito,"Palmira, Colombia","Que tamales, que hamburguesas, que  lechona, Nooo... pasen el dato de los manes que iban a vender mariguana en el J… https://t.co/Z4FPzh6qK9"
rhoawzky_,Ucrania,"Boletas para el Jamming?
Prefiero pararme en la mitad de un puente peatonal y tirar los billetes uno por uno."
ca_ta13,Colombia,"Ese organizador del jamming es un HIJUEPUTAAAA, no hay otra palabra que describa a ese señor"
suenalapaquegoc,,Todos llorando por el jamming pero la verdadera tusa es no estar en el Carnaval de Barranquilla para la Guacherna
BackDoorMan85,Bogotá - Colombia,"Vi un montón de gente empatizando con los emprendedores varados del Jamming, se mete uno al perfil del empático y e… https://t.co/EcWPpi0cCy"
Moni_riverapalm,"Bogotá, D.C., Colombia","Es fuerte decirlo, pero casa babylon y jamming festival ya murieron... Lastima desde hace muchos años iba a casa a… https://t.co/Y5EeYgcxML"
MAURITOAO,"Rionegro, Antioquia,Colombia",Nada más esta semana estaba viendo el documental del Fire Festival y me imaginé que en el país de los dueños de las… https://t.co/Hcb9dqYTGB
profepunk,Bogota-Colombia,"https://t.co/lixNHp3knI
Que el jamming la cagó?,sí, cagada mundial!. Eso da derecho a la gente de volver mierda un… https://t.co/sXwSGT8VDD"
posmodany,Colombia,"Señoras y señores luego del fiasco del #Jamming. #IbagueOPenmind. Apoye a los artistas locales, al comercio regiona… https://t.co/A0Au1LlTzc"
Erika_Teno,,Que cagada eso del jamming mk
dietacanibal98,"Bogotá, D.C., Colombia","La pelada que se mandó hacer dreadlocks Pal Jamming, llegando el martes a trabajar https://t.co/phMWiuTCak"
qlisandro,BOGOTÁ,Calienta el Esmad #JammingFestival2022 #jammingfestival #Jamming #JammingFestival2022Estafa #jamming2022 https://t.co/nEZ1hZfnnu
CarolinaMora79,"Bogotá, D.C., Colombia","Ayuda a los emprendedores de Ibagué.
Un deli plato de lechona.
Por el Jamming quedaron con todas las lechonas lista… https://t.co/TAIi4djLtF"
Pirateque,,Cantante de My Chemical Romance listo para entrar a escena en el Jamming Festival. https://t.co/3DpWi0z1gu
AlzateGrand,"Envigado, Colombia",Será que me regresan la plata ⁦⁦@FestivalJamming⁩ #jamming https://t.co/NvVZulnamY
sadnuelAA,,Los que ya no van al jamming no quieren ir a ver a los foo fighters? 👉👈
sicsuper,Bogotá-Colombia,La #SIC determina acciones frente a los cambios en el @FestivalJamming 2022 y ante la decisión unilateral de la emp… https://t.co/qo3mKKvPpR
emmalouisejay,Colombia / England,¿Qué significa &lt;&lt;jamming&gt;&gt;? Solo respuestas incorrectas ⬇️
Impedid0,Bogota D.C,Soy como el Jamming nunca salgo con nada.
DisenchantdMoon,She/Her ~ '96,Que paila eso del Jamming
Antuag95,,@davaruba @musictrendscol @FestivalJamming @PaulaDPablos Pueden demandarlos pero que eso signifique la devolución d… https://t.co/Shg9DQ4aIe
ELTIEMPO,"Bogotá, Colombia",🔴 Jamming Festival: organizadores confirman aplazamiento del evento. La SIC anuncia acciones contra la empresa resp… https://t.co/9ThnfVbOhY
AnimoDeOfender_,"Bogotá, D.C., Colombia","Amigos de corazón, quiero que me contesten una cosa, ¿por qué pensaban que con un costo tan reducido un evento como… https://t.co/Y88JXRl2HC"
JulianaCalle7_,"Manizales, Colombia",Que horror lo del jamming
GiovanniPerS,,Impriman más Jamming.
lauingobernable,,"Ni que el Jamming lo organizara Ibagué, maduren hptas"
na_lu13,,¡Me uno a la acción colectiva! Dejen los emprendimientos que se vieron afectados por irresponsabilidad de Jamming. 📌⬇️
camiloricosoyyo,"Bogotá, D.C., Colombia",Ibaguereños y tolimenses apoyándose entre sí ofreciendo sus locales y espacios para los comerciantes afectados por… https://t.co/3lv0kh4xVP
andreincolombia,Bogotá ,Si tienen denuncias de irregularidades al interior del Jamming Festival o tienen una historia que contarme al respe… https://t.co/WcB5zKGHJ1
UnJapones_,,"Amor me voy para el jamming, es mentira que se canceló, nos vemos en Abril 🙈🥰."
juaneswt,El platanal,Los organizadores del Jamming explicando porqué cancelaron el festival: https://t.co/hpheNwC9qH
ChristianB_12,Bogota D.C,"Que gonorrea eso del Jamming, este país es una constante tragicomedia."
greiscifuentes,"Ibagué, Colombia",#Ibagué tendrá horario extendido durante este puente Festivo con el propósito de reactivar la economía de la ciudad… https://t.co/kQS7sZWlHh
FerchoGomezT,,"@DanielSamperO Boletas dobles para el jamming E 14

Trae 10 boletas si quieren entrar 3...."
NoMasUribeNO,Colombia,No se alegren ni burlen del infortunio del Jamming Festival y otros muchos empresarios  que luchan por contribuir a… https://t.co/6hORB7dlR5
